num_anions,num_cations,num_fillers,aver_a_elecneg,dev_a_elecneg,aver_c_elecneg,dev_c_elecneg,aver_f_elecneg,dev_f_elecneg,aver_a_ip,dev_a_ip,aver_c_ip,dev_c_ip,aver_f_ip,dev_f_ip,aver_a_ea,dev_a_ea,aver_c_ea,dev_c_ea,aver_f_ea,dev_f_ea,f_mass,total_mass,std_dev_f_mass,std_dev_a_mass,std_dev_c_mass,std_dev_f_frac,std_dev_a_frac,std_dev_c_frac,sum_f_frac,sum_a_frac,sum_c_frac,ratio_a_c,total_val_e,n_300,T,p_n,ZT
1.0,1.0,1.0,2.05,0.0,1.88,0.0,0.89,0.0,8.608389,0.0,7.88101,0.0,5.2116646,0.0,1.04740119,0.0,0.662265,0.0,0.144626,0.0,37.07829,1714.449466,0.0,0.0,0.0,0.0,0.0,0.0,0.27,11.84,4.0,2.96,95.74000000000001,3.18e+20,428.961,1,0.348781343
1.0,1.0,1.0,2.05,0.0,1.88,0.0,0.89,0.0,8.608389,0.0,7.88101,0.0,5.2116646,0.0,1.04740119,0.0,0.662265,0.0,0.144626,0.0,37.07829,1714.449466,0.0,0.0,0.0,0.0,0.0,0.0,0.27,11.84,4.0,2.96,95.74000000000001,3.18e+20,451.116,1,0.390725917
1.0,1.0,1.0,2.05,0.0,1.88,0.0,0.89,0.0,8.608389,0.0,7.88101,0.0,5.2116646,0.0,1.04740119,0.0,0.662265,0.0,0.144626,0.0,37.07829,1714.449466,0.0,0.0,0.0,0.0,0.0,0.0,0.27,11.84,4.0,2.96,95.74000000000001,3.18e+20,474.669,1,0.425530114
1.0,1.0,1.0,2.05,0.0,1.88,0.0,0.89,0.0,8.608389,0.0,7.88101,0.0,5.2116646,0.0,1.04740119,0.0,0.662265,0.0,0.144626,0.0,37.07829,1714.449466,0.0,0.0,0.0,0.0,0.0,0.0,0.27,11.84,4.0,2.96,95.74000000000001,3.18e+20,500.99,1,0.460381306
1.0,1.0,1.0,2.05,0.0,1.88,0.0,0.89,0.0,8.608389,0.0,7.88101,0.0,5.2116646,0.0,1.04740119,0.0,0.662265,0.0,0.144626,0.0,37.07829,1714.449466,0.0,0.0,0.0,0.0,0.0,0.0,0.27,11.84,4.0,2.96,95.74000000000001,3.18e+20,523.154,1,0.49122235
1.0,1.0,1.0,2.05,0.0,1.88,0.0,0.89,0.0,8.608389,0.0,7.88101,0.0,5.2116646,0.0,1.04740119,0.0,0.662265,0.0,0.144626,0.0,37.07829,1714.449466,0.0,0.0,0.0,0.0,0.0,0.0,0.27,11.84,4.0,2.96,95.74000000000001,3.18e+20,550.881,1,0.528510379
1.0,1.0,1.0,2.05,0.0,1.88,0.0,0.89,0.0,8.608389,0.0,7.88101,0.0,5.2116646,0.0,1.04740119,0.0,0.662265,0.0,0.144626,0.0,37.07829,1714.449466,0.0,0.0,0.0,0.0,0.0,0.0,0.27,11.84,4.0,2.96,95.74000000000001,3.18e+20,575.856,1,0.565149694
1.0,1.0,1.0,2.05,0.0,1.88,0.0,0.89,0.0,8.608389,0.0,7.88101,0.0,5.2116646,0.0,1.04740119,0.0,0.662265,0.0,0.144626,0.0,37.07829,1714.449466,0.0,0.0,0.0,0.0,0.0,0.0,0.27,11.84,4.0,2.96,95.74000000000001,3.18e+20,600.806,1,0.590425738
1.0,1.0,1.0,2.05,0.0,1.88,0.0,0.89,0.0,8.608389,0.0,7.88101,0.0,5.2116646,0.0,1.04740119,0.0,0.662265,0.0,0.144626,0.0,37.07829,1714.449466,0.0,0.0,0.0,0.0,0.0,0.0,0.27,11.84,4.0,2.96,95.74000000000001,3.18e+20,625.789,1,0.619173434
1.0,1.0,1.0,2.05,0.0,1.88,0.0,0.89,0.0,8.608389,0.0,7.88101,0.0,5.2116646,0.0,1.04740119,0.0,0.662265,0.0,0.144626,0.0,37.07829,1714.449466,0.0,0.0,0.0,0.0,0.0,0.0,0.27,11.84,4.0,2.96,95.74000000000001,3.18e+20,650.755,1,0.644785011
1.0,1.0,1.0,2.05,0.0,1.88,0.0,0.89,0.0,8.608389,0.0,7.88101,0.0,5.2116646,0.0,1.04740119,0.0,0.662265,0.0,0.144626,0.0,37.07829,1714.449466,0.0,0.0,0.0,0.0,0.0,0.0,0.27,11.84,4.0,2.96,95.74000000000001,3.18e+20,674.333,1,0.668404038
1.0,1.0,1.0,2.05,0.0,1.88,0.0,0.89,0.0,8.608389,0.0,7.88101,0.0,5.2116646,0.0,1.04740119,0.0,0.662265,0.0,0.144626,0.0,37.07829,1714.449466,0.0,0.0,0.0,0.0,0.0,0.0,0.27,11.84,4.0,2.96,95.74000000000001,3.18e+20,697.919,1,0.68605424
1.0,1.0,1.0,2.05,0.0,1.88,0.0,0.89,0.0,8.608389,0.0,7.88101,0.0,5.2116646,0.0,1.04740119,0.0,0.662265,0.0,0.144626,0.0,37.07829,1714.449466,0.0,0.0,0.0,0.0,0.0,0.0,0.27,11.84,4.0,2.96,95.74000000000001,3.18e+20,727.06,1,0.710688744
1.0,1.0,1.0,2.05,0.0,1.88,0.0,0.89,0.0,8.608389,0.0,7.88101,0.0,5.2116646,0.0,1.04740119,0.0,0.662265,0.0,0.144626,0.0,37.07829,1714.449466,0.0,0.0,0.0,0.0,0.0,0.0,0.27,11.84,4.0,2.96,95.74000000000001,3.18e+20,750.671,1,0.734364959
1.0,1.0,1.0,2.05,0.0,1.88,0.0,0.89,0.0,8.608389,0.0,7.88101,0.0,5.2116646,0.0,1.04740119,0.0,0.662265,0.0,0.144626,0.0,37.07829,1714.449466,0.0,0.0,0.0,0.0,0.0,0.0,0.27,11.84,4.0,2.96,95.74000000000001,3.18e+20,772.877,1,0.739364903
1.0,1.0,1.0,2.05,0.0,1.88,0.0,0.89,0.0,8.608389,0.0,7.88101,0.0,5.2116646,0.0,1.04740119,0.0,0.662265,0.0,0.144626,0.0,37.07829,1714.449466,0.0,0.0,0.0,0.0,0.0,0.0,0.27,11.84,4.0,2.96,95.74000000000001,3.18e+20,797.86,1,0.745997415
1.0,1.0,1.0,2.05,0.0,1.88,0.0,0.89,0.0,8.608389,0.0,7.88101,0.0,5.2116646,0.0,1.04740119,0.0,0.662265,0.0,0.144626,0.0,37.07829,1714.449466,0.0,0.0,0.0,0.0,0.0,0.0,0.27,11.84,4.0,2.96,95.74000000000001,3.18e+20,825.629,1,0.758016096
1.0,1.0,1.0,2.05,0.0,1.88,0.0,0.89,0.0,8.608389,0.0,7.88101,0.0,5.2116646,0.0,1.04740119,0.0,0.662265,0.0,0.144626,0.0,37.07829,1714.449466,0.0,0.0,0.0,0.0,0.0,0.0,0.27,11.84,4.0,2.96,95.74000000000001,3.18e+20,853.39,1,0.766287379
1.0,1.0,1.0,2.05,0.0,1.83,0.0,0.89,0.0,8.608389,0.0,7.9024681,0.0,5.2116646,0.0,1.04740119,0.0,0.15323634,0.0,0.144626,0.0,126.34084,1810.84084,0.0,0.0,0.0,0.0,0.0,0.0,0.92,12.0,4.0,3.0,93.84,5.64e+21,300.0,0,0.111981256
1.0,1.0,1.0,2.05,0.0,1.83,0.0,0.89,0.0,8.608389,0.0,7.9024681,0.0,5.2116646,0.0,1.04740119,0.0,0.15323634,0.0,0.144626,0.0,126.34084,1810.84084,0.0,0.0,0.0,0.0,0.0,0.0,0.92,12.0,4.0,3.0,93.84,5.64e+21,326.0,0,0.129785778
1.0,1.0,1.0,2.05,0.0,1.83,0.0,0.89,0.0,8.608389,0.0,7.9024681,0.0,5.2116646,0.0,1.04740119,0.0,0.15323634,0.0,0.144626,0.0,126.34084,1810.84084,0.0,0.0,0.0,0.0,0.0,0.0,0.92,12.0,4.0,3.0,93.84,5.64e+21,348.0,0,0.144944967
1.0,1.0,1.0,2.05,0.0,1.83,0.0,0.89,0.0,8.608389,0.0,7.9024681,0.0,5.2116646,0.0,1.04740119,0.0,0.15323634,0.0,0.144626,0.0,126.34084,1810.84084,0.0,0.0,0.0,0.0,0.0,0.0,0.92,12.0,4.0,3.0,93.84,5.64e+21,379.0,0,0.165740588
1.0,1.0,1.0,2.05,0.0,1.83,0.0,0.89,0.0,8.608389,0.0,7.9024681,0.0,5.2116646,0.0,1.04740119,0.0,0.15323634,0.0,0.144626,0.0,126.34084,1810.84084,0.0,0.0,0.0,0.0,0.0,0.0,0.92,12.0,4.0,3.0,93.84,5.64e+21,401.0,0,0.180876394
1.0,1.0,1.0,2.05,0.0,1.83,0.0,0.89,0.0,8.608389,0.0,7.9024681,0.0,5.2116646,0.0,1.04740119,0.0,0.15323634,0.0,0.144626,0.0,126.34084,1810.84084,0.0,0.0,0.0,0.0,0.0,0.0,0.92,12.0,4.0,3.0,93.84,5.64e+21,424.0,0,0.198282131
1.0,1.0,1.0,2.05,0.0,1.83,0.0,0.89,0.0,8.608389,0.0,7.9024681,0.0,5.2116646,0.0,1.04740119,0.0,0.15323634,0.0,0.144626,0.0,126.34084,1810.84084,0.0,0.0,0.0,0.0,0.0,0.0,0.92,12.0,4.0,3.0,93.84,5.64e+21,448.0,0,0.218892731
1.0,1.0,1.0,2.05,0.0,1.83,0.0,0.89,0.0,8.608389,0.0,7.9024681,0.0,5.2116646,0.0,1.04740119,0.0,0.15323634,0.0,0.144626,0.0,126.34084,1810.84084,0.0,0.0,0.0,0.0,0.0,0.0,0.92,12.0,4.0,3.0,93.84,5.64e+21,473.0,0,0.243929149
1.0,1.0,1.0,2.05,0.0,1.83,0.0,0.89,0.0,8.608389,0.0,7.9024681,0.0,5.2116646,0.0,1.04740119,0.0,0.15323634,0.0,0.144626,0.0,126.34084,1810.84084,0.0,0.0,0.0,0.0,0.0,0.0,0.92,12.0,4.0,3.0,93.84,5.64e+21,499.0,0,0.262499798
1.0,1.0,1.0,2.05,0.0,1.83,0.0,0.89,0.0,8.608389,0.0,7.9024681,0.0,5.2116646,0.0,1.04740119,0.0,0.15323634,0.0,0.144626,0.0,126.34084,1810.84084,0.0,0.0,0.0,0.0,0.0,0.0,0.92,12.0,4.0,3.0,93.84,5.64e+21,524.0,0,0.284055332
1.0,1.0,1.0,2.05,0.0,1.83,0.0,0.89,0.0,8.608389,0.0,7.9024681,0.0,5.2116646,0.0,1.04740119,0.0,0.15323634,0.0,0.144626,0.0,126.34084,1810.84084,0.0,0.0,0.0,0.0,0.0,0.0,0.92,12.0,4.0,3.0,93.84,5.64e+21,551.0,0,0.313016062
1.0,1.0,1.0,2.05,0.0,1.83,0.0,0.89,0.0,8.608389,0.0,7.9024681,0.0,5.2116646,0.0,1.04740119,0.0,0.15323634,0.0,0.144626,0.0,126.34084,1810.84084,0.0,0.0,0.0,0.0,0.0,0.0,0.92,12.0,4.0,3.0,93.84,5.64e+21,572.0,0,0.327698713
1.0,1.0,1.0,2.05,0.0,1.83,0.0,0.89,0.0,8.608389,0.0,7.9024681,0.0,5.2116646,0.0,1.04740119,0.0,0.15323634,0.0,0.144626,0.0,126.34084,1810.84084,0.0,0.0,0.0,0.0,0.0,0.0,0.92,12.0,4.0,3.0,93.84,5.64e+21,600.0,0,0.356325524
1.0,1.0,1.0,2.05,0.0,1.83,0.0,0.89,0.0,8.608389,0.0,7.9024681,0.0,5.2116646,0.0,1.04740119,0.0,0.15323634,0.0,0.144626,0.0,126.34084,1810.84084,0.0,0.0,0.0,0.0,0.0,0.0,0.92,12.0,4.0,3.0,93.84,5.64e+21,627.0,0,0.370309405
1.0,1.0,1.0,2.05,0.0,1.83,0.0,0.89,0.0,8.608389,0.0,7.9024681,0.0,5.2116646,0.0,1.04740119,0.0,0.15323634,0.0,0.144626,0.0,126.34084,1810.84084,0.0,0.0,0.0,0.0,0.0,0.0,0.92,12.0,4.0,3.0,93.84,5.64e+21,649.0,0,0.380106749
1.0,1.0,1.0,2.05,0.0,1.83,0.0,0.89,0.0,8.608389,0.0,7.9024681,0.0,5.2116646,0.0,1.04740119,0.0,0.15323634,0.0,0.144626,0.0,126.34084,1810.84084,0.0,0.0,0.0,0.0,0.0,0.0,0.92,12.0,4.0,3.0,93.84,5.64e+21,674.0,0,0.398475953
1.0,1.0,1.0,2.05,0.0,1.83,0.0,0.89,0.0,8.608389,0.0,7.9024681,0.0,5.2116646,0.0,1.04740119,0.0,0.15323634,0.0,0.144626,0.0,126.34084,1810.84084,0.0,0.0,0.0,0.0,0.0,0.0,0.92,12.0,4.0,3.0,93.84,5.64e+21,703.0,0,0.421322694
1.0,1.0,1.0,2.05,0.0,1.83,0.0,0.89,0.0,8.608389,0.0,7.9024681,0.0,5.2116646,0.0,1.04740119,0.0,0.15323634,0.0,0.144626,0.0,126.34084,1810.84084,0.0,0.0,0.0,0.0,0.0,0.0,0.92,12.0,4.0,3.0,93.84,5.64e+21,725.0,0,0.443873549
1.0,1.0,1.0,2.05,0.0,1.83,0.0,0.89,0.0,8.608389,0.0,7.9024681,0.0,5.2116646,0.0,1.04740119,0.0,0.15323634,0.0,0.144626,0.0,126.34084,1810.84084,0.0,0.0,0.0,0.0,0.0,0.0,0.92,12.0,4.0,3.0,93.84,5.64e+21,749.0,0,0.465402506
1.0,1.0,1.0,2.05,0.0,1.83,0.0,0.89,0.0,8.608389,0.0,7.9024681,0.0,5.2116646,0.0,1.04740119,0.0,0.15323634,0.0,0.144626,0.0,126.34084,1810.84084,0.0,0.0,0.0,0.0,0.0,0.0,0.92,12.0,4.0,3.0,93.84,5.64e+21,778.0,0,0.476097715
1.0,1.0,1.0,2.05,0.0,1.83,0.0,0.89,0.0,8.608389,0.0,7.9024681,0.0,5.2116646,0.0,1.04740119,0.0,0.15323634,0.0,0.144626,0.0,126.34084,1810.84084,0.0,0.0,0.0,0.0,0.0,0.0,0.92,12.0,4.0,3.0,93.84,5.64e+21,800.0,0,0.484010353
1.0,1.0,1.0,2.05,0.0,1.83,0.0,1.0,0.0,8.608389,0.0,7.9024681,0.0,6.11315547,0.0,1.04740119,0.0,0.15323634,0.0,0.024551,0.0,39.27644,1723.77644,0.0,0.0,0.0,0.0,0.0,0.0,0.98,12.0,4.0,3.0,93.96,5.52e+21,299.0,0,0.142206012
1.0,1.0,1.0,2.05,0.0,1.83,0.0,1.0,0.0,8.608389,0.0,7.9024681,0.0,6.11315547,0.0,1.04740119,0.0,0.15323634,0.0,0.024551,0.0,39.27644,1723.77644,0.0,0.0,0.0,0.0,0.0,0.0,0.98,12.0,4.0,3.0,93.96,5.52e+21,327.0,0,0.164293535
1.0,1.0,1.0,2.05,0.0,1.83,0.0,1.0,0.0,8.608389,0.0,7.9024681,0.0,6.11315547,0.0,1.04740119,0.0,0.15323634,0.0,0.024551,0.0,39.27644,1723.77644,0.0,0.0,0.0,0.0,0.0,0.0,0.98,12.0,4.0,3.0,93.96,5.52e+21,350.0,0,0.188000407
1.0,1.0,1.0,2.05,0.0,1.83,0.0,1.0,0.0,8.608389,0.0,7.9024681,0.0,6.11315547,0.0,1.04740119,0.0,0.15323634,0.0,0.024551,0.0,39.27644,1723.77644,0.0,0.0,0.0,0.0,0.0,0.0,0.98,12.0,4.0,3.0,93.96,5.52e+21,376.0,0,0.211632086
1.0,1.0,1.0,2.05,0.0,1.83,0.0,1.0,0.0,8.608389,0.0,7.9024681,0.0,6.11315547,0.0,1.04740119,0.0,0.15323634,0.0,0.024551,0.0,39.27644,1723.77644,0.0,0.0,0.0,0.0,0.0,0.0,0.98,12.0,4.0,3.0,93.96,5.52e+21,399.0,0,0.232812724
1.0,1.0,1.0,2.05,0.0,1.83,0.0,1.0,0.0,8.608389,0.0,7.9024681,0.0,6.11315547,0.0,1.04740119,0.0,0.15323634,0.0,0.024551,0.0,39.27644,1723.77644,0.0,0.0,0.0,0.0,0.0,0.0,0.98,12.0,4.0,3.0,93.96,5.52e+21,426.0,0,0.260419649
1.0,1.0,1.0,2.05,0.0,1.83,0.0,1.0,0.0,8.608389,0.0,7.9024681,0.0,6.11315547,0.0,1.04740119,0.0,0.15323634,0.0,0.024551,0.0,39.27644,1723.77644,0.0,0.0,0.0,0.0,0.0,0.0,0.98,12.0,4.0,3.0,93.96,5.52e+21,449.0,0,0.284829215
1.0,1.0,1.0,2.05,0.0,1.83,0.0,1.0,0.0,8.608389,0.0,7.9024681,0.0,6.11315547,0.0,1.04740119,0.0,0.15323634,0.0,0.024551,0.0,39.27644,1723.77644,0.0,0.0,0.0,0.0,0.0,0.0,0.98,12.0,4.0,3.0,93.96,5.52e+21,475.0,0,0.305886007
1.0,1.0,1.0,2.05,0.0,1.83,0.0,1.0,0.0,8.608389,0.0,7.9024681,0.0,6.11315547,0.0,1.04740119,0.0,0.15323634,0.0,0.024551,0.0,39.27644,1723.77644,0.0,0.0,0.0,0.0,0.0,0.0,0.98,12.0,4.0,3.0,93.96,5.52e+21,499.0,0,0.328293878
1.0,1.0,1.0,2.05,0.0,1.83,0.0,1.0,0.0,8.608389,0.0,7.9024681,0.0,6.11315547,0.0,1.04740119,0.0,0.15323634,0.0,0.024551,0.0,39.27644,1723.77644,0.0,0.0,0.0,0.0,0.0,0.0,0.98,12.0,4.0,3.0,93.96,5.52e+21,525.0,0,0.352283684
1.0,1.0,1.0,2.05,0.0,1.83,0.0,1.0,0.0,8.608389,0.0,7.9024681,0.0,6.11315547,0.0,1.04740119,0.0,0.15323634,0.0,0.024551,0.0,39.27644,1723.77644,0.0,0.0,0.0,0.0,0.0,0.0,0.98,12.0,4.0,3.0,93.96,5.52e+21,550.0,0,0.38222872
1.0,1.0,1.0,2.05,0.0,1.83,0.0,1.0,0.0,8.608389,0.0,7.9024681,0.0,6.11315547,0.0,1.04740119,0.0,0.15323634,0.0,0.024551,0.0,39.27644,1723.77644,0.0,0.0,0.0,0.0,0.0,0.0,0.98,12.0,4.0,3.0,93.96,5.52e+21,575.0,0,0.408447819
1.0,1.0,1.0,2.05,0.0,1.83,0.0,1.0,0.0,8.608389,0.0,7.9024681,0.0,6.11315547,0.0,1.04740119,0.0,0.15323634,0.0,0.024551,0.0,39.27644,1723.77644,0.0,0.0,0.0,0.0,0.0,0.0,0.98,12.0,4.0,3.0,93.96,5.52e+21,601.0,0,0.428044984
1.0,1.0,1.0,2.05,0.0,1.83,0.0,1.0,0.0,8.608389,0.0,7.9024681,0.0,6.11315547,0.0,1.04740119,0.0,0.15323634,0.0,0.024551,0.0,39.27644,1723.77644,0.0,0.0,0.0,0.0,0.0,0.0,0.98,12.0,4.0,3.0,93.96,5.52e+21,627.0,0,0.449831266
1.0,1.0,1.0,2.05,0.0,1.83,0.0,1.0,0.0,8.608389,0.0,7.9024681,0.0,6.11315547,0.0,1.04740119,0.0,0.15323634,0.0,0.024551,0.0,39.27644,1723.77644,0.0,0.0,0.0,0.0,0.0,0.0,0.98,12.0,4.0,3.0,93.96,5.52e+21,649.0,0,0.467212324
1.0,1.0,1.0,2.05,0.0,1.83,0.0,1.0,0.0,8.608389,0.0,7.9024681,0.0,6.11315547,0.0,1.04740119,0.0,0.15323634,0.0,0.024551,0.0,39.27644,1723.77644,0.0,0.0,0.0,0.0,0.0,0.0,0.98,12.0,4.0,3.0,93.96,5.52e+21,673.0,0,0.495188131
1.0,1.0,1.0,2.05,0.0,1.83,0.0,1.0,0.0,8.608389,0.0,7.9024681,0.0,6.11315547,0.0,1.04740119,0.0,0.15323634,0.0,0.024551,0.0,39.27644,1723.77644,0.0,0.0,0.0,0.0,0.0,0.0,0.98,12.0,4.0,3.0,93.96,5.52e+21,702.0,0,0.512581057
1.0,1.0,1.0,2.05,0.0,1.83,0.0,1.0,0.0,8.608389,0.0,7.9024681,0.0,6.11315547,0.0,1.04740119,0.0,0.15323634,0.0,0.024551,0.0,39.27644,1723.77644,0.0,0.0,0.0,0.0,0.0,0.0,0.98,12.0,4.0,3.0,93.96,5.52e+21,724.0,0,0.533190345
1.0,1.0,1.0,2.05,0.0,1.83,0.0,1.0,0.0,8.608389,0.0,7.9024681,0.0,6.11315547,0.0,1.04740119,0.0,0.15323634,0.0,0.024551,0.0,39.27644,1723.77644,0.0,0.0,0.0,0.0,0.0,0.0,0.98,12.0,4.0,3.0,93.96,5.52e+21,750.0,0,0.560982686
1.0,1.0,1.0,2.05,0.0,1.83,0.0,1.0,0.0,8.608389,0.0,7.9024681,0.0,6.11315547,0.0,1.04740119,0.0,0.15323634,0.0,0.024551,0.0,39.27644,1723.77644,0.0,0.0,0.0,0.0,0.0,0.0,0.98,12.0,4.0,3.0,93.96,5.52e+21,774.0,0,0.579657766
1.0,1.0,1.0,2.05,0.0,1.83,0.0,1.0,0.0,8.608389,0.0,7.9024681,0.0,6.11315547,0.0,1.04740119,0.0,0.15323634,0.0,0.024551,0.0,39.27644,1723.77644,0.0,0.0,0.0,0.0,0.0,0.0,0.98,12.0,4.0,3.0,93.96,5.52e+21,800.0,0,0.597927236
1.0,1.0,1.0,2.05,0.0,1.83,0.0,1.12,0.0,8.608389,0.0,7.9024681,0.0,5.5386,0.0,1.04740119,0.0,0.15323634,0.0,0.572,0.0,127.50556000000002,1808.3527600000002,0.0,0.0,0.0,0.0,0.0,0.0,0.91,11.97,4.0,2.9925,95.49,3.86e+21,299.0,0,0.159968652
1.0,1.0,1.0,2.05,0.0,1.83,0.0,1.12,0.0,8.608389,0.0,7.9024681,0.0,5.5386,0.0,1.04740119,0.0,0.15323634,0.0,0.572,0.0,127.50556000000002,1808.3527600000002,0.0,0.0,0.0,0.0,0.0,0.0,0.91,11.97,4.0,2.9925,95.49,3.86e+21,325.0,0,0.192723477
1.0,1.0,1.0,2.05,0.0,1.83,0.0,1.12,0.0,8.608389,0.0,7.9024681,0.0,5.5386,0.0,1.04740119,0.0,0.15323634,0.0,0.572,0.0,127.50556000000002,1808.3527600000002,0.0,0.0,0.0,0.0,0.0,0.0,0.91,11.97,4.0,2.9925,95.49,3.86e+21,350.0,0,0.229460338
1.0,1.0,1.0,2.05,0.0,1.83,0.0,1.12,0.0,8.608389,0.0,7.9024681,0.0,5.5386,0.0,1.04740119,0.0,0.15323634,0.0,0.572,0.0,127.50556000000002,1808.3527600000002,0.0,0.0,0.0,0.0,0.0,0.0,0.91,11.97,4.0,2.9925,95.49,3.86e+21,373.0,0,0.261729395
1.0,1.0,1.0,2.05,0.0,1.83,0.0,1.12,0.0,8.608389,0.0,7.9024681,0.0,5.5386,0.0,1.04740119,0.0,0.15323634,0.0,0.572,0.0,127.50556000000002,1808.3527600000002,0.0,0.0,0.0,0.0,0.0,0.0,0.91,11.97,4.0,2.9925,95.49,3.86e+21,402.0,0,0.299153804
1.0,1.0,1.0,2.05,0.0,1.83,0.0,1.12,0.0,8.608389,0.0,7.9024681,0.0,5.5386,0.0,1.04740119,0.0,0.15323634,0.0,0.572,0.0,127.50556000000002,1808.3527600000002,0.0,0.0,0.0,0.0,0.0,0.0,0.91,11.97,4.0,2.9925,95.49,3.86e+21,428.0,0,0.342321222
1.0,1.0,1.0,2.05,0.0,1.83,0.0,1.12,0.0,8.608389,0.0,7.9024681,0.0,5.5386,0.0,1.04740119,0.0,0.15323634,0.0,0.572,0.0,127.50556000000002,1808.3527600000002,0.0,0.0,0.0,0.0,0.0,0.0,0.91,11.97,4.0,2.9925,95.49,3.86e+21,448.0,0,0.386525211
1.0,1.0,1.0,2.05,0.0,1.83,0.0,1.12,0.0,8.608389,0.0,7.9024681,0.0,5.5386,0.0,1.04740119,0.0,0.15323634,0.0,0.572,0.0,127.50556000000002,1808.3527600000002,0.0,0.0,0.0,0.0,0.0,0.0,0.91,11.97,4.0,2.9925,95.49,3.86e+21,499.0,0,0.463055839
1.0,1.0,1.0,2.05,0.0,1.83,0.0,1.12,0.0,8.608389,0.0,7.9024681,0.0,5.5386,0.0,1.04740119,0.0,0.15323634,0.0,0.572,0.0,127.50556000000002,1808.3527600000002,0.0,0.0,0.0,0.0,0.0,0.0,0.91,11.97,4.0,2.9925,95.49,3.86e+21,547.0,0,0.543361579
1.0,1.0,1.0,2.05,0.0,1.83,0.0,1.12,0.0,8.608389,0.0,7.9024681,0.0,5.5386,0.0,1.04740119,0.0,0.15323634,0.0,0.572,0.0,127.50556000000002,1808.3527600000002,0.0,0.0,0.0,0.0,0.0,0.0,0.91,11.97,4.0,2.9925,95.49,3.86e+21,572.0,0,0.592747073
1.0,1.0,1.0,2.05,0.0,1.83,0.0,1.12,0.0,8.608389,0.0,7.9024681,0.0,5.5386,0.0,1.04740119,0.0,0.15323634,0.0,0.572,0.0,127.50556000000002,1808.3527600000002,0.0,0.0,0.0,0.0,0.0,0.0,0.91,11.97,4.0,2.9925,95.49,3.86e+21,600.0,0,0.634207694
1.0,1.0,1.0,2.05,0.0,1.83,0.0,1.12,0.0,8.608389,0.0,7.9024681,0.0,5.5386,0.0,1.04740119,0.0,0.15323634,0.0,0.572,0.0,127.50556000000002,1808.3527600000002,0.0,0.0,0.0,0.0,0.0,0.0,0.91,11.97,4.0,2.9925,95.49,3.86e+21,626.0,0,0.671623632
1.0,1.0,1.0,2.05,0.0,1.83,0.0,1.12,0.0,8.608389,0.0,7.9024681,0.0,5.5386,0.0,1.04740119,0.0,0.15323634,0.0,0.572,0.0,127.50556000000002,1808.3527600000002,0.0,0.0,0.0,0.0,0.0,0.0,0.91,11.97,4.0,2.9925,95.49,3.86e+21,648.0,0,0.709897656
1.0,1.0,1.0,2.05,0.0,1.83,0.0,1.12,0.0,8.608389,0.0,7.9024681,0.0,5.5386,0.0,1.04740119,0.0,0.15323634,0.0,0.572,0.0,127.50556000000002,1808.3527600000002,0.0,0.0,0.0,0.0,0.0,0.0,0.91,11.97,4.0,2.9925,95.49,3.86e+21,674.0,0,0.74325871
1.0,1.0,1.0,2.05,0.0,1.83,0.0,1.12,0.0,8.608389,0.0,7.9024681,0.0,5.5386,0.0,1.04740119,0.0,0.15323634,0.0,0.572,0.0,127.50556000000002,1808.3527600000002,0.0,0.0,0.0,0.0,0.0,0.0,0.91,11.97,4.0,2.9925,95.49,3.86e+21,699.0,0,0.781363204
1.0,1.0,1.0,2.05,0.0,1.83,0.0,1.12,0.0,8.608389,0.0,7.9024681,0.0,5.5386,0.0,1.04740119,0.0,0.15323634,0.0,0.572,0.0,127.50556000000002,1808.3527600000002,0.0,0.0,0.0,0.0,0.0,0.0,0.91,11.97,4.0,2.9925,95.49,3.86e+21,723.0,0,0.819789807
1.0,1.0,1.0,2.05,0.0,1.83,0.0,1.12,0.0,8.608389,0.0,7.9024681,0.0,5.5386,0.0,1.04740119,0.0,0.15323634,0.0,0.572,0.0,127.50556000000002,1808.3527600000002,0.0,0.0,0.0,0.0,0.0,0.0,0.91,11.97,4.0,2.9925,95.49,3.86e+21,746.0,0,0.838978005
1.0,1.0,1.0,2.05,0.0,1.83,0.0,1.12,0.0,8.608389,0.0,7.9024681,0.0,5.5386,0.0,1.04740119,0.0,0.15323634,0.0,0.572,0.0,127.50556000000002,1808.3527600000002,0.0,0.0,0.0,0.0,0.0,0.0,0.91,11.97,4.0,2.9925,95.49,3.86e+21,776.0,0,0.858254842
1.0,1.0,1.0,2.05,0.0,1.83,0.0,1.12,0.0,8.608389,0.0,7.9024681,0.0,5.5386,0.0,1.04740119,0.0,0.15323634,0.0,0.572,0.0,127.50556000000002,1808.3527600000002,0.0,0.0,0.0,0.0,0.0,0.0,0.91,11.97,4.0,2.9925,95.49,3.86e+21,801.0,0,0.851273211
1.0,1.0,1.0,2.05,0.0,1.83,0.0,1.2,0.0,8.608389,0.0,7.9024681,0.0,5.670385,0.0,1.04740119,0.0,0.15323634,0.0,0.11613,0.0,145.88544,1823.0798399999999,0.0,0.0,0.0,0.0,0.0,0.0,0.96,11.94,4.0,2.985,98.41999999999999,5.24e+27,300.0,0,0.173656756
